text,actual_label,predicted_sentiment,confidence,processing_time,timestamp
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,neutral,0.8040915295380332,0.04435693516257306,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.5439900210814995,0.0927674086749796,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,neutral,0.9501073865510694,0.28800409944218863,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,positive,0.681005723675211,0.7158241156259345,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.6958667114220051,0.4341724526160497,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.99,0.1142722916406792,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,neutral,0.7819523923146626,0.11143220947329932,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.7926990227235952,0.08777539731630403,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,negative,0.40706547692283146,0.10150150290957027,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.7776225619382704,1.1083472728829575,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.6266709931407414,0.7205606782030085,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,positive,0.4982455287536257,0.8414144326112575,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,negative,0.99,0.8725651592572644,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.99,0.4653483985326677,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,negative,0.1,1.055442108472174,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.681848144860936,0.5059306925936738,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.8612905682681168,0.8925585341482739,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.5641566996020403,0.4141757207748735,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.7146974142850316,0.38318560858782796,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.99,0.7063345277752759,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,positive,0.5325354439198418,1.4121386067664352,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.6608428821158503,0.13896286400201419,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.9420932838320735,1.8208549480667984,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,positive,0.6373521846798904,0.34794977192764437,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.99,0.8554399727723521,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.7906917275542716,0.16584673453598822,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.7146067174228771,0.530491669983587,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,negative,0.8202829813297957,1.4558339600266845,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,neutral,0.5491866708195882,0.09602680187823832,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,neutral,0.766663674985865,0.22114580756224675,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.99,0.9657620847613734,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.6205471878380264,0.12608754413273718,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,negative,0.6882998417385059,0.9758780025881749,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.6999024126868335,0.3569620748529021,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.99,0.8096191871349419,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,neutral,0.99,2.706845032390878,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.6560185668107607,0.09379483025203948,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.6635822410519583,0.12268789939487205,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.766606513083122,0.7519903551533047,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.9884806870347513,0.24108312483293165,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.7783192752037056,0.200306321564308,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.8872995677456449,0.00028876521050709485,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,negative,0.5969545430290996,1.7215145007766912,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.99,0.07038214750158661,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,negative,0.37143103205559586,0.05312113680218725,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.8946399804985574,1.103879952412255,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,neutral,0.8517904492025983,1.4116096113030037,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.5361137825613997,0.24830665097566276,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.8055915150415259,1.4733342420778381,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.7492106267143026,0.19384562983292364,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,negative,0.408989296809921,0.0666231970092691,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,positive,0.7236438677123376,0.16168221127572313,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.7243201498428151,0.5518635494865248,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.99,1.1063087619710277,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,neutral,0.8133165871255847,0.9008326534619726,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.7918283034776371,0.012787638020496194,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.8371584075434607,0.04452184427366754,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.99,0.19473324107051213,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.6503619812996541,0.5369296631752026,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,neutral,0.884542193772166,0.019806453405402148,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.99,0.63886342949903,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,positive,0.3491020929656647,0.2283092626419518,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.9256402870666777,0.6338628114876059,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,positive,0.6600146564543019,1.3288237601987012,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.6768560071650469,0.7829190056883316,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.912431261058282,0.6662497471124672,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.99,0.2720452968956889,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.6921216191424416,0.19280863142039642,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.99,0.30194218738607387,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.9379686341554992,0.023036017283497853,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.7215655068868544,2.3513878735308062,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,neutral,0.7670072913290663,0.48715567431192364,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.7651137597797617,0.02396188756002385,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,negative,0.99,0.2596346812617105,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,neutral,0.5735358495222423,0.1317011947357604,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.8112724677864711,0.35650854701186346,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.8060891166144071,0.8087324600927772,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,neutral,0.5202170966338944,0.09334885759162748,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.9107133615317361,0.2533514331392266,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.99,0.09565334752778581,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.6759619894402749,0.1499464667494562,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.6971751707987411,0.4523341112238397,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.9703968584822787,0.7649474848163549,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.9795014467141401,1.7585847116833249,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.8953871258478441,1.133798808128981,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,neutral,0.4048028326287027,1.1680796266954612,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.99,0.046768036368703005,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.7369681814800744,0.4738858240563537,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.7326701678509677,2.000581167316391,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.97327326093235,0.08451478720602432,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.8181124148611727,0.2786028619810254,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.5384536250608961,0.6678038347842087,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.9442883728444789,0.4988497850066175,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,positive,0.5251989976218674,0.2018598989508869,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,neutral,0.4413743775408527,0.5016541024628326,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,positive,0.5353016173523218,0.3320876673914031,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.7099438205044653,0.1083368013519278,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.8627063027757808,1.0641116678521922,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.8372662069545987,0.4668878628617572,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.7908989429922296,0.03718092040372495,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,neutral,0.47050554749618134,0.4954155471516423,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,positive,0.40590773033864325,0.540187763538535,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.825948359398102,0.08146507660766654,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.8790693482826952,0.028522754077421678,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,neutral,0.5849209416470649,2.1284160873515297,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.839753745577192,0.30191303219763865,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,neutral,0.5077141676911242,1.0823639244123502,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.49446266590575205,0.14804903365178176,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,neutral,0.6493953908089712,1.023951949552246,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,positive,0.942919449990084,0.3500535560651313,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,neutral,0.964380101394367,0.6241682120663031,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.7170772310333935,0.4408950889181232,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,neutral,0.7000908633366009,0.014979765805025046,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.99,0.5450477902605907,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,neutral,0.810593984669906,0.31311866331514704,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,positive,0.6119610457495914,0.7137772051416232,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,negative,0.5326797608779358,0.6554394991901097,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,neutral,0.5408326316202757,0.0866028675335676,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.6736029892634596,0.10417103520104583,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.6472804826351979,0.2986838113706278,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.8927747416878884,0.043486351868571124,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.99,0.129788715566454,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,neutral,0.521359401819816,0.1087714792068344,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,positive,0.7482418571107069,0.5324970336021841,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.8654082524553813,0.15015835370487646,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.9139612341992334,0.02368332475685696,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.99,0.30421607278503654,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,negative,0.7052325668129914,0.038057582307809444,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,negative,0.5198690077478703,0.35184951459645564,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,neutral,0.674380229539502,0.35135834925036075,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.9616940708286768,0.9704062046187117,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.970960226550384,0.12142092174731643,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.99,0.37902854459425855,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,negative,0.42232949987351365,0.42192580182291556,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,neutral,0.99,0.4126860703751545,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.569521664625952,0.28964642134160684,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,negative,0.6092194436230822,0.3687182410871499,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,positive,0.6761444660604198,0.7458176545095967,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.9058030769133639,1.712658537051994,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,negative,0.6821689632265058,1.9220486866648838,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,positive,0.39961291072195165,0.052438947808092204,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.6746096562186656,2.2168332191159354,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.9209752191184518,0.2406829777561617,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.863771520097236,0.365934796682799,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.8492669132757824,0.25296798160393696,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.8870842167397708,0.33653567418039976,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,neutral,0.6194372595905823,0.21729858771651495,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,negative,0.4807778914720651,1.2153789129667665,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,negative,0.704294653834107,0.10941734925973208,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,positive,0.27158712966614373,0.1739589042318238,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.6614694086658732,1.6569336763786395,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.97890162945465,0.08771347594066979,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.8182765259296592,0.18359919479968492,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,negative,0.6273573136458565,0.07156830802080953,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,negative,0.6163360212819112,0.28853906785032224,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,positive,0.7442501945891848,1.1149614780992405,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,neutral,0.367197367384074,0.06718851182842438,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.7752232885469722,0.18374509505022632,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,neutral,0.865630536465551,0.08652709208947303,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.8486223931216407,0.447648827484808,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.8228511463922363,0.6036809502414975,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,neutral,0.99,0.25735156266749104,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.99,0.38584435053277233,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.8360674356790427,0.4990933863562095,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.6328034917562825,0.058555509058204606,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.7252519955622644,1.1674482034030007,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,negative,0.5605522389507767,0.9650367200016554,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.9435009135325865,0.32840438531360183,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.6722886406395456,0.1449392262656702,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.748069037859665,2.040746386300089,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.7265796970137868,0.14228268181038867,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.7033265236587649,0.622669773735464,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.8455129009104957,0.25970730866181035,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.8821631247244678,0.397620326865109,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.8965463454952285,0.6358072453345972,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.873478253237558,0.640438583314131,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,neutral,0.5526881519936736,2.7104406187128647,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.934362309715226,0.7760291912261933,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,negative,0.6805586469121627,0.2812273226075668,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,negative,0.9198601446010337,0.150962169045778,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,neutral,0.5368959649005409,0.2810424903222774,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,positive,0.34758788012426783,0.484100847191298,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.7879264361200135,0.24064217792162854,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.787999112587548,0.21549768416068057,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.7702276918677103,0.26595507909410593,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,neutral,0.581582213733374,0.29506337623818735,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.99,0.1603467363040927,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,positive,0.7201851100818748,0.14445446294651407,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,neutral,0.7075617795847757,1.2047873234800952,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,neutral,0.7409125953785813,0.06100485375524114,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.7927075430675051,0.11031479692877526,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,neutral,0.7384252225023026,0.5277740230335033,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,neutral,0.47003564109280616,0.6018393383679385,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,positive,0.7221296204934318,0.26123754294051466,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,positive,0.7005871603962708,0.9212169902088838,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.8403130513824608,0.5705203464836829,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,negative,0.6934923512837421,0.10473418896733046,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.8173677032798679,0.9628525427769962,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,negative,0.7444879067773882,0.03921664663827705,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,neutral,0.558133069534686,0.22608342269016934,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.7838372534813396,0.8583636093480979,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,negative,0.1,0.03329458559343454,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.8761491794894556,0.12337542036512694,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.8207316754957712,0.05016000758906074,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,positive,0.9753832586092848,0.008349360410397839,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.6749497626020481,0.41688759600394126,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.7659105766771226,0.3492264650293326,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,neutral,0.9800862738927538,0.02769597074550613,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.7580371956537361,0.5014420062872065,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,negative,0.99,0.061760117800786066,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,positive,0.99,1.0587034576460834,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.6652434495268291,2.311896401948596,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,neutral,0.6539316577745868,0.6164439189100728,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,negative,0.5860449569041948,0.1251320037034536,2025-07-11 15:18:23.345690
איכות גבוהה במחיר הוגן,positive,negative,0.9735498970595613,0.6254935700116819,2025-07-11 15:18:23.345690
השירות היה איטי ולא יעיל,negative,negative,0.5973670502285451,0.030943601252728253,2025-07-11 15:18:23.345690
מקום מקסים עם אווירה נעימה,positive,positive,0.8021949973247054,1.4386417000074054,2025-07-11 15:18:23.345690
לא הייתי חוזר שוב,negative,negative,0.9030475574008017,0.419679339833176,2025-07-11 15:18:23.345690
המלצה חמה לכל מי שמחפש איכות,positive,positive,0.99,0.3610187341093462,2025-07-11 15:18:23.345690
הסרט הזה היה פשוט נהדר! נהניתי מכל רגע,positive,positive,0.8997076904387649,0.05413538013812075,2025-07-11 15:18:23.345690
"לא מרוצה בכלל מהשירות, ממש מאכזב",negative,negative,0.8500319887118596,0.04806567147478816,2025-07-11 15:18:23.345690
"חוויה בסדר, לא משהו מיוחד אבל גם לא גרוע",neutral,positive,0.6163584415969016,1.77855978873768,2025-07-11 15:18:23.345690
הטעם היה מעולה והמלצרית מקסימה,positive,positive,0.5768302996618259,0.16602618632438595,2025-07-11 15:18:23.345690
"גרוע מאוד, בזבוז כסף וזמן",negative,negative,0.6212464434560417,0.4911673724848185,2025-07-11 15:18:23.345690
מקום נחמד לבלות עם המשפחה,positive,negative,0.61122250001672,0.15847484766017267,2025-07-11 15:18:23.345690
איכות ירודה ושירות לקוי,negative,negative,0.7618391263145557,0.04570138604557906,2025-07-11 15:18:23.345690
התנסות מדהימה שאמליץ לכולם,positive,positive,0.99,0.1739260473910293,2025-07-11 15:18:23.345690
"בסדר גמור, כמו בכל מקום",neutral,positive,0.6037105239368025,0.0273607477763564,2025-07-11 15:18:23.345690
מרוצה מאוד מהרכישה,positive,positive,0.99,0.5439725716118166,2025-07-11 15:18:23.345690
"אכזבה גדולה, ציפיתי להרבה יותר",negative,positive,0.9674585007443621,0.5666653095896457,2025-07-11 15:18:23.345690
שירות מעולה וצוות מקצועי,positive,neutral,0.895586753766705,0.9160848951951392,2025-07-11 15:18:23.345690
לא שווה את המחיר בכלל,negative,negative,0.99,1.3001191122259415,2025-07-11 15:18:23.345690
חוויה בלתי נשכחת ומרגשת,positive,positive,0.7857118126703629,0.13113182417599462,2025-07-11 15:18:23.345690
"ממוצע, יש טובים יותר",neutral,neutral,0.8380329602052083,0.3979085505777549,2025-07-11 15:18:23.345690
